genre,title,author,avg_rating,total_ratings,year_published,image_url
Graphic-Novels,V for Vendetta (Hardcover),Alan             Moore,4.26,316880,1990,/book/show/5805.V_for_Vendetta
Graphic-Novels,Fun Home: A Family Tragicomic (Paperback),Alison Bechdel,4.08,192443,2006,/book/show/26135825-fun-home
Graphic-Novels,The Complete Maus (Paperback),Art Spiegelman,4.58,238497,1980,/book/show/15195.The_Complete_Maus
Graphic-Novels,"Heartstopper: Volume Three (Heartstopper, #3)",Alice Oseman,4.55,476866,2020,/book/show/43449920-heartstopper
Graphic-Novels,Blankets (Paperback),Craig Thompson,4.06,121383,2003,/book/show/25179.Blankets
Graphic-Novels,"Persepolis: The Story of a Childhood (Persepolis, #1)",Marjane Satrapi,4.27,220248,2003,/book/show/9516.Persepolis
Graphic-Novels,The Complete Persepolis (Paperback),Marjane Satrapi,4.40,194769,2007,/book/show/991197.The_Complete_Persepolis
Graphic-Novels,The Prince and the Dressmaker (Paperback),Jen Wang,4.34,116995,2018,/book/show/34506912-the-prince-and-the-dressmaker
Graphic-Novels,"Heartstopper: Volume Four (Heartstopper, #4)",Alice Oseman,4.59,421340,2021,/book/show/56060300-heartstopper
Graphic-Novels,"Maus I: A Survivor's Tale: My Father Bleeds History (Maus, #1)",Art Spiegelman,4.39,354897,1986,/book/show/15196.Maus_I
Graphic-Novels,"Saga, Volume 3 (Paperback)",Brian K. Vaughan,4.48,97472,2014,/book/show/19358975-saga-volume-3
Graphic-Novels,"Paper Girls, Volume 1 (Paperback)",Brian K. Vaughan,3.89,106927,2016,/book/show/28204534-paper-girls-volume-1
Graphic-Novels,Through the Woods (Hardcover),Emily Carroll,3.94,85130,2014,/book/show/18659623-through-the-woods
Graphic-Novels,This One Summer (Hardcover),Mariko Tamaki,3.69,89059,2014,/book/show/18465566-this-one-summer
Graphic-Novels,"Saga, Volume 4 (Paperback)",Brian K. Vaughan,4.42,80894,2014,/book/show/23093367-saga-volume-4
Graphic-Novels,Anya's Ghost (Hardcover),Vera Brosgol,3.91,91134,2011,/book/show/9615347-anya-s-ghost
Graphic-Novels,Batman: The Killing Joke (Paperback),Alan             Moore,4.37,232397,1988,/book/show/96358.Batman
Graphic-Novels,Pumpkinheads (Hardcover),Rainbow Rowell,4.02,87408,2019,/book/show/40864790-pumpkinheads
Graphic-Novels,"The Sandman, Vol. 2: The Doll's House (Hardcover)",Neil Gaiman,4.43,108574,1990,/book/show/25099.The_Sandman_Vol_2
Graphic-Novels,American Born Chinese (Paperback),Gene Luen Yang,3.89,98632,2006,/book/show/118944.American_Born_Chinese
Graphic-Novels,"Fables, Vol. 1: Legends in Exile (Paperback)",Bill Willingham,3.98,141926,2002,/book/show/21326.Fables_Vol_1
Graphic-Novels,"Saga, Volume 5 (Paperback)",Brian K. Vaughan,4.40,70660,2015,/book/show/25451555-saga-volume-5
Graphic-Novels,"The Tea Dragon Society (Tea Dragon, #1)",Kay O'Neill,4.35,65169,2017,/book/show/34895950-the-tea-dragon-society
Graphic-Novels,"Scott Pilgrim's Precious Little Life (Scott Pilgrim, #1)",Bryan Lee O'Malley,4.19,210507,2004,/book/show/29800.Scott_Pilgrim_s_Precious_Little_Life
Graphic-Novels,"Lumberjanes, Vol. 1: Beware the Kitten Holy (Paperback)",N.D. Stevenson,3.92,78499,2015,/book/show/22554204-lumberjanes-vol-1
Graphic-Novels,"The Sandman, Vol. 3: Dream Country (Hardcover)",Neil Gaiman,4.24,123284,1990,/book/show/25100.The_Sandman_Vol_3
Graphic-Novels,"Y: The Last Man, Vol. 1: Unmanned (Paperback)",Brian K. Vaughan,4.08,117594,2003,/book/show/156534.Y
Graphic-Novels,Batman: The Dark Knight Returns (Hardcover),Frank Miller,4.26,192977,1986,/book/show/59960.Batman
Graphic-Novels,"Locke & Key, Vol. 1: Welcome to Lovecraft (Hardcover)",Joe Hill,4.15,98350,2008,/book/show/3217221-locke-key-vol-1
Graphic-Novels,"Monstress, Volume 1: Awakening (Paperback)",Marjorie M. Liu,3.96,64454,2016,/book/show/55883882-monstress-volume-1
Graphic-Novels,Laura Dean Keeps Breaking Up with Me (Hardcover),Mariko Tamaki,3.85,66966,2019,/book/show/40864841-laura-dean-keeps-breaking-up-with-me
Graphic-Novels,"Lore Olympus: Volume One (Lore Olympus, #1)",Rachel  Smythe,4.23,158692,2021,/book/show/57282218-lore-olympus
Graphic-Novels,Mooncakes (Paperback),Suzanne  Walker,3.82,44808,2019,/book/show/44774415-mooncakes
Graphic-Novels,"Saga, Volume 6 (Paperback)",Brian K. Vaughan,4.46,54973,2016,/book/show/28862528-saga-volume-6
Graphic-Novels,"Ms. Marvel, Vol. 1: No Normal (Paperback)",G. Willow Wilson,4.11,92038,2014,/book/show/20898019-ms-marvel-vol-1
Graphic-Novels,"Smile (Smile, #1)",Raina Telgemeier,4.23,294123,2009,/book/show/6393631-smile
Graphic-Novels,Batman: Year One (Paperback),Frank Miller,4.24,262473,1988,/book/show/59980.Batman
Graphic-Novels,"The Sandman, Vol. 4: Season of Mists (Hardcover)",Neil Gaiman,4.53,79670,1990,/book/show/25101.The_Sandman_Vol_4
Graphic-Novels,"Maus II: A Survivor's Tale: And Here My Troubles Began (Maus, #2)",Art Spiegelman,4.42,153630,1991,/book/show/15197.Maus_II
Graphic-Novels,Bloom (Paperback),Kevin Panetta,3.91,59850,2019,/book/show/39073387-bloom
Graphic-Novels,Ghost World (Paperback),Daniel Clowes,3.82,77777,1998,/book/show/62953.Ghost_World
Graphic-Novels,"The Wicked + The Divine, Vol. 1: The Faust Act (Paperback)",Kieron Gillen,3.82,59423,2014,/book/show/23093359-the-wicked-the-divine-vol-1
Graphic-Novels,"March: Book One (March, #1)",John             Lewis,4.35,56389,2013,/book/show/17346698-march
Graphic-Novels,"The Walking Dead, Vol. 1: Days Gone Bye (Paperback)",Robert Kirkman,4.27,236914,2004,/book/show/138398.The_Walking_Dead_Vol_1
Graphic-Novels,Unknown Title,Unknown Author,N/A,N/A,N/A,No Image
Graphic-Novels,Unknown Title,Unknown Author,N/A,N/A,N/A,No Image
Historical-Fiction,The Book Thief (Kindle Edition),Markus Zusak,4.39,2741646,2005,/book/show/19063.The_Book_Thief
Historical-Fiction,All the Light We Cannot See (Hardcover),Anthony Doerr,4.31,1846515,2014,/book/show/18143977-all-the-light-we-cannot-see
Historical-Fiction,The Nightingale (Hardcover),Kristin Hannah,4.64,1729116,2015,/book/show/21853621-the-nightingale
Historical-Fiction,"Outlander (Outlander, #1)",Diana Gabaldon,4.26,1115146,1991,/book/show/10964.Outlander
Historical-Fiction,The Help (Hardcover),Kathryn Stockett,4.46,2916112,2009,/book/show/4667024-the-help
Historical-Fiction,"The Pillars of the Earth (Kingsbridge, #1)",Ken Follett,4.34,796447,1989,/book/show/5043.The_Pillars_of_the_Earth
Historical-Fiction,The Seven Husbands of Evelyn Hugo (Hardcover),Taylor Jenkins Reid,4.40,3626137,2017,/book/show/32620332-the-seven-husbands-of-evelyn-hugo
Historical-Fiction,The Song of Achilles (Paperback),Madeline Miller,4.31,1757883,2011,/book/show/13623848-the-song-of-achilles
Historical-Fiction,Memoirs of a Geisha (Mass Market Paperback),Arthur Golden,4.16,2060965,1997,/book/show/929.Memoirs_of_a_Geisha
Historical-Fiction,The Guernsey Literary and Potato Peel Pie Society (Paperback),Mary Ann Shaffer,4.19,783190,2008,/book/show/39832183-the-guernsey-literary-and-potato-peel-pie-society
Historical-Fiction,Pachinko (Kindle Edition),Min Jin Lee,4.34,548675,2017,/book/show/34051011-pachinko
Historical-Fiction,A Gentleman in Moscow (Paperback),Amor Towles,4.32,614651,2016,/book/show/34066798-a-gentleman-in-moscow
Historical-Fiction,"The Other Boleyn Girl (The Plantagenet and Tudor Novels, #9)",Philippa Gregory,4.08,505892,2001,/book/show/37470.The_Other_Boleyn_Girl
Historical-Fiction,To Kill a Mockingbird (Paperback),Harper Lee,4.26,6553116,1960,/book/show/56916837-to-kill-a-mockingbird
Historical-Fiction,The Kite Runner (Paperback),Khaled Hosseini,4.35,3331146,2003,/book/show/17165596-the-kite-runner
Historical-Fiction,The Alice Network (Paperback),Kate Quinn,4.32,563978,2017,/book/show/32051912-the-alice-network
Historical-Fiction,"The Tattooist of Auschwitz (The Tattooist of Auschwitz, #1)",Heather   Morris,4.31,1079558,2018,/book/show/38359036-the-tattooist-of-auschwitz
Historical-Fiction,The Four Winds (Hardcover),Kristin Hannah,4.30,831355,2021,/book/show/53138081-the-four-winds
Historical-Fiction,Salt to the Sea (Hardcover),Ruta Sepetys,4.35,235340,2016,/book/show/25614492-salt-to-the-sea
Historical-Fiction,Daisy Jones & The Six (Hardcover),Taylor Jenkins Reid,4.20,1701039,2019,/book/show/40597810-daisy-jones-the-six
Historical-Fiction,The Women (Hardcover),Kristin Hannah,4.61,1079380,2024,/book/show/127305853-the-women
Historical-Fiction,Between Shades of Gray (Hardcover),Ruta Sepetys,4.37,261237,2011,/book/show/7824322-between-shades-of-gray
Historical-Fiction,The Boy in the Striped Pajamas (Hardcover),John Boyne,4.16,902094,2006,/book/show/39999.The_Boy_in_the_Striped_Pajamas
Historical-Fiction,"Wolf Hall (Thomas Cromwell, #1)",Hilary Mantel,3.91,222578,2009,/book/show/6101138-wolf-hall
Historical-Fiction,The Underground Railroad (Hardcover),Colson Whitehead,4.06,423578,2016,/book/show/30555488-the-underground-railroad
Historical-Fiction,Gone With the Wind (Paperback),Margaret Mitchell,4.31,1247060,1936,/book/show/34689759-gone-with-the-wind
Historical-Fiction,Where the Crawdads Sing (ebook),Delia Owens,4.38,3368133,2018,/book/show/36809135-where-the-crawdads-sing
Historical-Fiction,Girl with a Pearl Earring (Paperback),Tracy Chevalier,3.93,759074,1999,/book/show/2865.Girl_with_a_Pearl_Earring
Historical-Fiction,Number the Stars (Mass Market Paperback),Lois Lowry,4.19,597657,1989,/book/show/47281.Number_the_Stars
Historical-Fiction,Water for Elephants (Paperback),Sara Gruen,4.11,1665276,2006,/book/show/43641.Water_for_Elephants
Historical-Fiction,Homegoing (Hardcover),Yaa Gyasi,4.47,373206,2016,/book/show/27071490-homegoing
Historical-Fiction,"Dragonfly in Amber (Outlander, #2)",Diana Gabaldon,4.34,372669,1992,/book/show/5364.Dragonfly_in_Amber
Historical-Fiction,A Thousand Splendid Suns (Hardcover),Khaled Hosseini,4.45,1638296,2007,/book/show/128029.A_Thousand_Splendid_Suns
Historical-Fiction,"Code Name Verity (Code Name Verity, #1)",Elizabeth Wein,4.01,123840,2012,/book/show/11925514-code-name-verity
Historical-Fiction,The Red Tent (Hardcover),Anita Diamant,4.20,616899,1997,/book/show/4989.The_Red_Tent
Historical-Fiction,Before We Were Yours (Hardcover),Lisa Wingate,4.40,671300,2017,/book/show/32148570-before-we-were-yours
Historical-Fiction,"The Shadow of the Wind (The Cemetery of Forgotten Books, #1)",Carlos Ruiz Zafón,4.30,679988,2001,/book/show/1232.The_Shadow_of_the_Wind
Historical-Fiction,Circe (Hardcover),Madeline Miller,4.23,1212650,2018,/book/show/35959740-circe
Historical-Fiction,Hamnet (Hardcover),Maggie O'Farrell,4.19,295935,2020,/book/show/43890641-hamnet
Historical-Fiction,Lessons in Chemistry (Hardcover),Bonnie Garmus,4.28,1581640,2022,/book/show/206305528-lessons-in-chemistry
Historical-Fiction,"Lilac Girls (Lilac Girls, #1)",Martha Hall Kelly,4.29,323410,2016,/book/show/25893693-lilac-girls
Historical-Fiction,Sarah's Key (Hardcover),Tatiana de Rosnay,4.18,485541,2006,/book/show/556602.Sarah_s_Key
Historical-Fiction,The Rose Code (Paperback),Kate Quinn,4.45,314629,2021,/book/show/53914938-the-rose-code
Historical-Fiction,Orphan Train (Paperback),Christina Baker Kline,4.20,454143,2013,/book/show/15818107-orphan-train
Historical-Fiction,"Voyager (Outlander, #3)",Diana Gabaldon,4.39,321109,1993,/book/show/10987.Voyager
Historical-Fiction,The Lost Apothecary (Hardcover),Sarah Penner,3.76,440609,2021,/book/show/53288434-the-lost-apothecary
Historical-Fiction,"Fall of Giants (The Century Trilogy, #1)",Ken Follett,4.32,336161,2010,/book/show/7315573-fall-of-giants
Historical-Fiction,Pride & Prejudice (Hardcover),Jane Austen,4.29,4510321,1813,/book/show/129915654-pride-prejudice
Historical-Fiction,"World Without End (Kingsbridge, #2)",Ken Follett,4.32,264074,2007,/book/show/5064.World_Without_End
Historical-Fiction,The Invisible Life of Addie LaRue (Hardcover),Victoria E. Schwab,4.18,1301496,2020,/book/show/50623864-the-invisible-life-of-addie-larue
Historical-Fiction,Unknown Title,Unknown Author,N/A,N/A,N/A,No Image
Historical-Fiction,Unknown Title,Unknown Author,N/A,N/A,N/A,No Image
History,Sapiens: A Brief History of Humankind (Paperback),Yuval Noah Harari,4.35,1156544,2011,/book/show/23692271-sapiens
History,"Guns, Germs, and Steel: The Fates of Human Societies (Paperback)",Jared Diamond,4.04,435884,1997,/book/show/1842.Guns_Germs_and_Steel
History,A People’s History of the United States: 1492 - Present (Paperback),Howard Zinn,4.08,254949,1980,/book/show/2767.A_People_s_History_of_the_United_States
History,"The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America (Hardcover)",Erik Larson,4.00,724534,2003,/book/show/397483.The_Devil_in_the_White_City
History,1776 (Paperback),David McCullough,4.10,239723,2005,/book/show/1067.1776
History,A Short History of Nearly Everything (Paperback),Bill Bryson,4.22,405677,2003,/book/show/21.A_Short_History_of_Nearly_Everything
History,SPQR: A History of Ancient Rome (Paperback),Mary Beard,4.06,73158,2015,/book/show/28789711-spqr
History,1491: New Revelations of the Americas Before Columbus (Paperback),Charles C. Mann,4.05,91408,2005,/book/show/39020.1491
History,The Rise and Fall of the Third Reich: A History of Nazi Germany (Mass Market Paperback),William L. Shirer,4.22,141290,1960,/book/show/767171.The_Rise_and_Fall_of_the_Third_Reich
History,Killers of the Flower Moon: The Osage Murders and the Birth of the FBI (Paperback),David Grann,4.14,409249,2017,/book/show/193388249-killers-of-the-flower-moon
History,Bury My Heart at Wounded Knee: An Indian History of the American West (Paperback),Dee Brown,4.26,97731,1970,/book/show/76401.Bury_My_Heart_at_Wounded_Knee
History,Team of Rivals: The Political Genius of Abraham Lincoln (Paperback),Doris Kearns Goodwin,4.29,193332,2005,/book/show/2199.Team_of_Rivals
History,"Unbroken: A World War II Story of Survival, Resilience and Redemption (Hardcover)",Laura Hillenbrand,4.39,976732,2010,/book/show/8664353-unbroken
History,The Guns of August (Kindle Edition),Barbara W. Tuchman,4.18,80837,1962,/book/show/40779082-the-guns-of-august
History,Genghis Khan and the Making of the Modern World (Kindle Edition),Jack Weatherford,4.06,78768,2004,/book/show/40718726-genghis-khan-and-the-making-of-the-modern-world
History,John Adams (Paperback),David McCullough,4.08,369631,2001,/book/show/2203.John_Adams
History,"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin (Hardcover)",Erik Larson,3.89,211245,2011,/book/show/9938498-in-the-garden-of-beasts
History,Alexander Hamilton (Paperback),Ron Chernow,4.22,190735,2004,/book/show/16130.Alexander_Hamilton
History,The Silk Roads: A New History of the World (Hardcover),Peter Frankopan,4.17,44247,2015,/book/show/25812847-the-silk-roads
History,The Warmth of Other Suns: The Epic Story of America's Great Migration (Hardcover),Isabel Wilkerson,4.48,110207,2010,/book/show/8171378-the-warmth-of-other-suns
History,"King Leopold's Ghost: A Story of Greed, Terror, and Heroism in Colonial Africa (ebook)",Adam Hochschild,4.18,63973,1998,/book/show/40961621-king-leopold-s-ghost
History,Dead Wake: The Last Crossing of the Lusitania (Hardcover),Erik Larson,4.12,153763,2015,/book/show/22551730-dead-wake
History,A Distant Mirror: The Calamitous 14th Century (Paperback),Barbara W. Tuchman,4.06,42503,1978,/book/show/568236.A_Distant_Mirror
History,The Immortal Life of Henrietta Lacks (Hardcover),Rebecca Skloot,4.12,771575,2010,/book/show/6493208-the-immortal-life-of-henrietta-lacks
History,The Histories (Paperback),Herodotus,4.01,53850,N/A,/book/show/1362.The_Histories
History,Homo Deus: A History of Tomorrow (ebook),Yuval Noah Harari,4.20,271636,2015,/book/show/31138556-homo-deus
History,Lies My Teacher Told Me: Everything Your American History Textbook Got Wrong (Paperback),James W. Loewen,3.97,71474,1995,/book/show/296662.Lies_My_Teacher_Told_Me
History,The Rape of Nanking: The Forgotten Holocaust of World War II (Paperback),Iris Chang,4.24,48364,1997,/book/show/95784.The_Rape_of_Nanking
History,"The Professor and the Madman: A Tale of Murder, Insanity and the Making of the Oxford English Dictionary (Paperback)",Simon Winchester,3.84,119532,1998,/book/show/25019.The_Professor_and_the_Madman
History,"The Splendid and the Vile: A Saga of Churchill, Family, and Defiance During the Blitz (Kindle Edition)",Erik Larson,4.30,127867,2020,/book/show/51187948-the-splendid-and-the-vile
History,Salt: A World History (Paperback),Mark Kurlansky,3.75,73976,2002,/book/show/2715.Salt
History,"The Wager: A Tale of Shipwreck, Mutiny and Murder (Hardcover)",David Grann,4.18,163112,2023,/book/show/61714633-the-wager
History,The Radium Girls: The Dark Story of America’s Shining Women (Hardcover),Kate  Moore,4.16,166303,2016,/book/show/31409135-the-radium-girls
History,Say Nothing: A True Story of Murder and Memory in Northern Ireland (Hardcover),Patrick Radden Keefe,4.47,135082,2018,/book/show/40163119-say-nothing
History,"Band of Brothers: E Company, 506th Regiment, 101st Airborne from Normandy to Hitler's Eagle's Nest (Paperback)",Stephen E. Ambrose,4.43,133685,1992,/book/show/42389.Band_of_Brothers
History,Collapse: How Societies Choose to Fail or Succeed (Paperback),Jared Diamond,3.93,73194,2004,/book/show/475.Collapse
History,Endurance: Shackleton's Incredible Voyage (Hardcover),Alfred Lansing,4.45,148779,1959,/book/show/139069.Endurance
History,Hiroshima (Mass Market Paperback),John Hersey,4.04,84738,1946,/book/show/27323.Hiroshima
History,History of the Peloponnesian War (Paperback),Thucydides,3.94,39494,N/A,/book/show/261243.History_of_the_Peloponnesian_War
History,Caste: The Origins of Our Discontents (Hardcover),Isabel Wilkerson,4.53,151603,2020,/book/show/51152447-caste
History,"Destiny of the Republic: A Tale of Madness, Medicine and the Murder of a President (Hardcover)",Candice Millard,4.22,79165,2011,/book/show/10335318-destiny-of-the-republic
History,The Art of War (Paperback),Sun Tzu,3.95,534182,N/A,/book/show/10534.The_Art_of_War
History,In the Heart of the Sea: The Tragedy of the Whaleship Essex (Paperback),Nathaniel Philbrick,4.16,113766,2000,/book/show/17780.In_the_Heart_of_the_Sea
History,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics (Hardcover),Daniel James Brown,4.39,344761,2013,/book/show/16158542-the-boys-in-the-boat
History,Rubicon: The Last Years of the Roman Republic (Paperback),Tom Holland,4.23,24133,2003,/book/show/91017.Rubicon
History,Longitude: The True Story of a Lone Genius Who Solved the Greatest Scientific Problem of His Time (Hardcover),Dava Sobel,3.99,73965,1995,/book/show/4806.Longitude
History,"The Ghost Map: The Story of London's Most Terrifying Epidemic—and How It Changed Science, Cities, and the Modern World (Hardcover)",Steven Johnson,3.89,54499,2006,/book/show/36086.The_Ghost_Map
History,Undaunted Courage: The Pioneering First Mission to Explore America's Wild Frontier (Paperback),Stephen E. Ambrose,4.22,65216,1996,/book/show/45546.Undaunted_Courage
History,Midnight in Chernobyl: The Untold Story of the World's Greatest Nuclear Disaster (Hardcover),Adam Higginbotham,4.37,57661,2019,/book/show/40538681-midnight-in-chernobyl
History,The Decline and Fall of the Roman Empire (Paperback),Edward Gibbon,4.02,15081,1776,/book/show/19400.The_Decline_and_Fall_of_the_Roman_Empire
History,Unknown Title,Unknown Author,N/A,N/A,N/A,No Image
History,Unknown Title,Unknown Author,N/A,N/A,N/A,No Image
Horror,"The Shining (The Shining, #1)",Stephen        King,4.28,1612802,1977,/book/show/11588.The_Shining
Horror,It (Paperback),Stephen        King,4.24,1200380,1986,/book/show/830502.It
Horror,Dracula (Paperback),Bram Stoker,4.02,1379206,1897,/book/show/17245.Dracula
